An analysis of patch plausibility and correctness for generate-and-validate patch generation systems,Long, Fan
An analysis of patch plausibility and correctness for generate-and-validate patch generation systems,Achour, Sara
An analysis of patch plausibility and correctness for generate-and-validate patch generation systems,Rinard, Martin
Analyzing test completeness for dynamic languages,Adamsen, Christoffer Quist
Analyzing test completeness for dynamic languages,Mezzetti, Gianluca
Analyzing test completeness for dynamic languages,M{\o}ller, Anders
Automatic generation of oracles for exceptional behaviors,Goffi, Alberto
Automatic generation of oracles for exceptional behaviors,Gorla, Alessandra
Automatic generation of oracles for exceptional behaviors,Ernst, Michael D
Automatic generation of oracles for exceptional behaviors,Pezz{\`e}, Mauro
CSNIPPEX: automated synthesis of compilable code snippets from Q&A sites,Terragni, Valerio
CSNIPPEX: automated synthesis of compilable code snippets from Q&A sites,Liu, Yepang
CSNIPPEX: automated synthesis of compilable code snippets from Q&A sites,Cheung, Shing-Chi
EagerMerge: an optimistic technique for efficient points-to analysis,Samrit, Sudhir
EagerMerge: an optimistic technique for efficient points-to analysis,Nasre, Rupesh
Efficient flow profiling for detecting performance bugs,Mudduluru, Rashmi
Efficient flow profiling for detecting performance bugs,Ramanathan, Murali Krishna
Energy-aware test-suite minimization for Android apps,Jabbarvand, Reyhaneh
Energy-aware test-suite minimization for Android apps,Sadeghi, Alireza
Energy-aware test-suite minimization for Android apps,Bagheri, Hamid
Energy-aware test-suite minimization for Android apps,Malek, Sam
Toward understanding compiler bugs in GCC and LLVM,Sun, Chengnian
Toward understanding compiler bugs in GCC and LLVM,Le, Vu
Toward understanding compiler bugs in GCC and LLVM,Zhang, Qirun
Toward understanding compiler bugs in GCC and LLVM,Su, Zhendong
Sparso Context-driven Optimizations of Sparse Linear Algebra,Rong, Hongbo
Sparso Context-driven Optimizations of Sparse Linear Algebra,Park, Jongsoo
Sparso Context-driven Optimizations of Sparse Linear Algebra,Xiang, Lingxiang
Sparso Context-driven Optimizations of Sparse Linear Algebra,Anderson, Todd A
Sparso Context-driven Optimizations of Sparse Linear Algebra,Smelyanskiy, Mikhail
Fusion of Parallel Array Operations,Kristensen, Mads RB
Fusion of Parallel Array Operations,Lund, Simon AF
Fusion of Parallel Array Operations,Blum, Troels
Fusion of Parallel Array Operations,Avery, James
Auto-tuning Spark Big Data Workloads on POWER8 Prediction-Based Dynamic SMT Threading,Jia, Zhen
Auto-tuning Spark Big Data Workloads on POWER8 Prediction-Based Dynamic SMT Threading,Xue, Chao
Auto-tuning Spark Big Data Workloads on POWER8 Prediction-Based Dynamic SMT Threading,Chen, Guancheng
Auto-tuning Spark Big Data Workloads on POWER8 Prediction-Based Dynamic SMT Threading,Zhan, Jianfeng
Auto-tuning Spark Big Data Workloads on POWER8 Prediction-Based Dynamic SMT Threading,Zhang, Lixin
Auto-tuning Spark Big Data Workloads on POWER8 Prediction-Based Dynamic SMT Threading,Lin, Yonghua
Auto-tuning Spark Big Data Workloads on POWER8 Prediction-Based Dynamic SMT Threading,Hofstee, Peter
Online Scalability Characterization of Data-Parallel Programs on Many Cores,Cho, Younghyun
Online Scalability Characterization of Data-Parallel Programs on Many Cores,Oh, Surim
Online Scalability Characterization of Data-Parallel Programs on Many Cores,Egger, Bernhard
Integrating Algorithmic Parameters into Benchmarking and Design Space Exploration in 3D Scene Understanding,Bodin, Bruno
Integrating Algorithmic Parameters into Benchmarking and Design Space Exploration in 3D Scene Understanding,Nardi, Luigi
Integrating Algorithmic Parameters into Benchmarking and Design Space Exploration in 3D Scene Understanding,Zia, M Zeeshan
Integrating Algorithmic Parameters into Benchmarking and Design Space Exploration in 3D Scene Understanding,Wagstaff, Harry
Integrating Algorithmic Parameters into Benchmarking and Design Space Exploration in 3D Scene Understanding,Sreekar Shenoy, Govind
Integrating Algorithmic Parameters into Benchmarking and Design Space Exploration in 3D Scene Understanding,Emani, Murali
Integrating Algorithmic Parameters into Benchmarking and Design Space Exploration in 3D Scene Understanding,Mawer, John
Integrating Algorithmic Parameters into Benchmarking and Design Space Exploration in 3D Scene Understanding,Kotselidis, Christos
Integrating Algorithmic Parameters into Benchmarking and Design Space Exploration in 3D Scene Understanding,Nisbet, Andy
Integrating Algorithmic Parameters into Benchmarking and Design Space Exploration in 3D Scene Understanding,Lujan, Mikel
Integrating Algorithmic Parameters into Benchmarking and Design Space Exploration in 3D Scene Understanding,others,
A Framework for the Derivation of WCET Analyses for Multi-core Processors,Jacobs, Michael
A Framework for the Derivation of WCET Analyses for Multi-core Processors,Hahn, Sebastian
A Framework for the Derivation of WCET Analyses for Multi-core Processors,Hack, Sebastian
Lightweight Real-Time Synchronization under P-EDF on Symmetric and Asymmetric Multiprocessors,Biondi, Alessandro
Lightweight Real-Time Synchronization under P-EDF on Symmetric and Asymmetric Multiprocessors,Brandenburg," Bj{\""o}rn B"
Multiprocessor Real-Time Scheduling with Hierarchical Processor Affinities,Bonifaci, Vincenzo
Multiprocessor Real-Time Scheduling with Hierarchical Processor Affinities,Brandenburg," Bj{\""o}rn"
Multiprocessor Real-Time Scheduling with Hierarchical Processor Affinities,DAngelo, Gianlorenzo
Multiprocessor Real-Time Scheduling with Hierarchical Processor Affinities,Marchetti-Spaccamela, Alberto
PROSA: A Case for Readable Mechanized Schedulability Analysis,Cerqueira, Felipe
PROSA: A Case for Readable Mechanized Schedulability Analysis,Stutz, Felix
PROSA: A Case for Readable Mechanized Schedulability Analysis,Brandenburg," Bj{\""o}rn B"
Scheduling Mixed-Criticality Systems to Guarantee Some Service under All Non-erroneous Behaviors,Baruah, Sanjoy
Scheduling Mixed-Criticality Systems to Guarantee Some Service under All Non-erroneous Behaviors,Burns, Alan
Scheduling Mixed-Criticality Systems to Guarantee Some Service under All Non-erroneous Behaviors,Guo, Zhishan
Poling: SMT Aided Linearizability Proofs,Zhu, He
Poling: SMT Aided Linearizability Proofs,Petri, Gustavo
Poling: SMT Aided Linearizability Proofs,Jagannathan, Suresh
Cutting the Mix,Christ," J{\""u}rgen"
Cutting the Mix,Hoenicke, Jochen
Deciding Local Theory Extensions via E-matching,Bansal, Kshitij
Deciding Local Theory Extensions via E-matching,Reynolds, Andrew
Deciding Local Theory Extensions via E-matching,King, Tim
Deciding Local Theory Extensions via E-matching,Barrett, Clark
Deciding Local Theory Extensions via E-matching,Wies, Thomas
From Non-preemptive to Preemptive Scheduling Using Synchronization Synthesis,{\v{C}}ern{\`y}, Pavol
From Non-preemptive to Preemptive Scheduling Using Synchronization Synthesis,Clarke, Edmund M
From Non-preemptive to Preemptive Scheduling Using Synchronization Synthesis,Henzinger, Thomas A
From Non-preemptive to Preemptive Scheduling Using Synchronization Synthesis,Radhakrishna, Arjun
From Non-preemptive to Preemptive Scheduling Using Synchronization Synthesis,Ryzhyk, Leonid
From Non-preemptive to Preemptive Scheduling Using Synchronization Synthesis,Samanta, Roopsha
From Non-preemptive to Preemptive Scheduling Using Synchronization Synthesis,Tarrach, Thorsten
Counterexample-Guided Quantifier Instantiation for Synthesis in SMT,Reynolds, Andrew
Counterexample-Guided Quantifier Instantiation for Synthesis in SMT,Deters, Morgan
Counterexample-Guided Quantifier Instantiation for Synthesis in SMT,Kuncak, Viktor
Counterexample-Guided Quantifier Instantiation for Synthesis in SMT,Tinelli, Cesare
Counterexample-Guided Quantifier Instantiation for Synthesis in SMT,Barrett, Clark
Quantifying Conformance Using the Skorokhod Metric,Deshmukh, Jyotirmoy V
Quantifying Conformance Using the Skorokhod Metric,Majumdar, Rupak
Quantifying Conformance Using the Skorokhod Metric,Prabhu, Vinayak S
Adaptive Concretization for Parallel Program Synthesis,Jeon, Jinseong
Adaptive Concretization for Parallel Program Synthesis,Qiu, Xiaokang
Adaptive Concretization for Parallel Program Synthesis,Solar-Lezama, Armando
Adaptive Concretization for Parallel Program Synthesis,Foster, Jeffrey S
Automatic Completion of Distributed Protocols with Symmetry,Alur, Rajeev
Automatic Completion of Distributed Protocols with Symmetry,Raghothaman, Mukund
Automatic Completion of Distributed Protocols with Symmetry,Stergiou, Christos
Automatic Completion of Distributed Protocols with Symmetry,Tripakis, Stavros
Automatic Completion of Distributed Protocols with Symmetry,Udupa, Abhishek
An Axiomatic Specification for Sequential Memory Models,Mansky, William
An Axiomatic Specification for Sequential Memory Models,Garbuzov, Dmitri
An Axiomatic Specification for Sequential Memory Models,Zdancewic, Steve
Automated and Modular Refinement Reasoning for Concurrent Programs,Hawblitzel, Chris
Automated and Modular Refinement Reasoning for Concurrent Programs,Petrank, Erez
Automated and Modular Refinement Reasoning for Concurrent Programs,Qadeer, Shaz
Automated and Modular Refinement Reasoning for Concurrent Programs,Tasiran, Serdar
Algorithms for Model Checking HyperLTL and HyperCTL_,Finkbeiner, Bernd
Algorithms for Model Checking HyperLTL and HyperCTL_,Rabe, Markus N
Algorithms for Model Checking HyperLTL and HyperCTL_,S{\'a}nchez, C{\'e}sar
Fairness Modulo Theory: A New Approach to LTL Software Model Checking,Dietsch, Daniel
Fairness Modulo Theory: A New Approach to LTL Software Model Checking,Heizmann, Matthias
Fairness Modulo Theory: A New Approach to LTL Software Model Checking,Langenfeld, Vincent
Fairness Modulo Theory: A New Approach to LTL Software Model Checking,Podelski, Andreas
SMT and POR Beat Counter Abstraction: Parameterized Model Checking of Threshold-Based Distributed Algorithms,Konnov, Igor
SMT and POR Beat Counter Abstraction: Parameterized Model Checking of Threshold-Based Distributed Algorithms,Veith, Helmut
SMT and POR Beat Counter Abstraction: Parameterized Model Checking of Threshold-Based Distributed Algorithms,Widder, Josef
Faster Algorithms for Quantitative Verification in Constant Treewidth Graphs,Chatterjee, Krishnendu
Faster Algorithms for Quantitative Verification in Constant Treewidth Graphs,Ibsen-Jensen, Rasmus
Faster Algorithms for Quantitative Verification in Constant Treewidth Graphs,Pavlogiannis, Andreas
Counterexample Explanation by Learning Small Strategies in Markov Decision Processes,Br{\'a}zdil, Tom{\'a}{\v{s}}
Counterexample Explanation by Learning Small Strategies in Markov Decision Processes,Chatterjee, Krishnendu
Counterexample Explanation by Learning Small Strategies in Markov Decision Processes,Chmel{\'\i}k, Martin
Counterexample Explanation by Learning Small Strategies in Markov Decision Processes,Fellner, Andreas
Counterexample Explanation by Learning Small Strategies in Markov Decision Processes,K{\v{r}}et{\'\i}nsk{\`y}, Jan
PROPhESY: A PRObabilistic ParamEter SYnthesis Tool,Dehnert, Christian
PROPhESY: A PRObabilistic ParamEter SYnthesis Tool,Junges, Sebastian
PROPhESY: A PRObabilistic ParamEter SYnthesis Tool,Jansen, Nils
PROPhESY: A PRObabilistic ParamEter SYnthesis Tool,Corzilius, Florian
PROPhESY: A PRObabilistic ParamEter SYnthesis Tool,Volk, Matthias
PROPhESY: A PRObabilistic ParamEter SYnthesis Tool,Bruintjes, Harold
PROPhESY: A PRObabilistic ParamEter SYnthesis Tool,Katoen, Joost-Pieter
PROPhESY: A PRObabilistic ParamEter SYnthesis Tool,{\'A}brah{\'a}m, Erika
Effective Search-Space Pruning for Solvers of String Equations Regular Expressions and Length Constraints,Zheng, Yunhui
Effective Search-Space Pruning for Solvers of String Equations Regular Expressions and Length Constraints,Ganesh, Vijay
Effective Search-Space Pruning for Solvers of String Equations Regular Expressions and Length Constraints,Subramanian, Sanu
Effective Search-Space Pruning for Solvers of String Equations Regular Expressions and Length Constraints,Tripp, Omer
Effective Search-Space Pruning for Solvers of String Equations Regular Expressions and Length Constraints,Dolby, Julian
Effective Search-Space Pruning for Solvers of String Equations Regular Expressions and Length Constraints,Zhang, Xiangyu
OpenJDK's Java.utils.Collection.sort() Is Broken: The Good the Bad and the Worst Case,De Gouw, Stijn
OpenJDK's Java.utils.Collection.sort() Is Broken: The Good the Bad and the Worst Case,Rot, Jurriaan
OpenJDK's Java.utils.Collection.sort() Is Broken: The Good the Bad and the Worst Case,de Boer, Frank S
OpenJDK's Java.utils.Collection.sort() Is Broken: The Good the Bad and the Worst Case,Bubel, Richard
OpenJDK's Java.utils.Collection.sort() Is Broken: The Good the Bad and the Worst Case,"H{\""a}hnle", Reiner
Learning Commutativity Specifications,Gehr, Timon
Learning Commutativity Specifications,Dimitrov, Dimitar
Learning Commutativity Specifications,Vechev, Martin
Adam: Causality-Based Synthesis of Distributed Systems,Finkbeiner, Bernd
Adam: Causality-Based Synthesis of Distributed Systems,Gieseking, Manuel
Adam: Causality-Based Synthesis of Distributed Systems,Olderog," Ernst-R{\""u}diger"
Alchemist: Learning Guarded Affine Functions,Saha, Shambwaditya
Alchemist: Learning Guarded Affine Functions,Garg, Pranav
Alchemist: Learning Guarded Affine Functions,Madhusudan, P
Norn: An SMT Solver for String Constraints,Abdulla, Parosh Aziz
Norn: An SMT Solver for String Constraints,Atig, Mohamed Faouzi
Norn: An SMT Solver for String Constraints,Chen, Yu-Fang
Norn: An SMT Solver for String Constraints,Hol{\'\i}k, Luk{\'a}{\v{s}}
Norn: An SMT Solver for String Constraints,Rezine, Ahmed
Norn: An SMT Solver for String Constraints,"R{\""u}mmer", Philipp
Norn: An SMT Solver for String Constraints,Stenman, Jari
PVSio-web 2.0: Joining PVS to HCI,Masci, Paolo
PVSio-web 2.0: Joining PVS to HCI,Oladimeji, Patrick
PVSio-web 2.0: Joining PVS to HCI,Zhang, Yi
PVSio-web 2.0: Joining PVS to HCI,Jones, Paul
PVSio-web 2.0: Joining PVS to HCI,Curzon, Paul
PVSio-web 2.0: Joining PVS to HCI,Thimbleby, Harold
The Hanoi Omega-Automata Format,Babiak, Tom{\'a}{\v{s}}
The Hanoi Omega-Automata Format,Blahoudek, Franti{\v{s}}ek
The Hanoi Omega-Automata Format,Duret-Lutz, Alexandre
The Hanoi Omega-Automata Format,Klein, Joachim
The Hanoi Omega-Automata Format,K{\v{r}}et{\'\i}nsk{\`y}, Jan
The Hanoi Omega-Automata Format,"M{\""u}ller", David
The Hanoi Omega-Automata Format,Parker, David
The Hanoi Omega-Automata Format,Strej{\v{c}}ek, Jan
The Open-Source LearnLib,Isberner, Malte
The Open-Source LearnLib,Howar, Falk
The Open-Source LearnLib,Steffen, Bernhard
A Type-Directed Approach to Program Repair,Reinking, Alex
A Type-Directed Approach to Program Repair,Piskac, Ruzica
Formal Design and Safety Analysis of AIR6110 Wheel Brake System,Bozzano, Marco
Formal Design and Safety Analysis of AIR6110 Wheel Brake System,Cimatti, Alessandro
Formal Design and Safety Analysis of AIR6110 Wheel Brake System,Pires, A Fernandes
Formal Design and Safety Analysis of AIR6110 Wheel Brake System,Jones, D
Formal Design and Safety Analysis of AIR6110 Wheel Brake System,Kimberly, G
Formal Design and Safety Analysis of AIR6110 Wheel Brake System,Petri, T
Formal Design and Safety Analysis of AIR6110 Wheel Brake System,Robinson, R
Formal Design and Safety Analysis of AIR6110 Wheel Brake System,Tonetta, Stefano
Meeting a Powertrain Verification Challenge,Duggirala, Parasara Sridhar
Meeting a Powertrain Verification Challenge,Fan, Chuchu
Meeting a Powertrain Verification Challenge,Mitra, Sayan
Meeting a Powertrain Verification Challenge,Viswanathan, Mahesh
Property-Directed Inference of Universal Invariants or Proving Their Absence,Karbyshev, Aleksandr
Property-Directed Inference of Universal Invariants or Proving Their Absence,Bj{\o}rner, Nikolaj
Property-Directed Inference of Universal Invariants or Proving Their Absence,Itzhaky, Shachar
Property-Directed Inference of Universal Invariants or Proving Their Absence,Rinetzky, Noam
Property-Directed Inference of Universal Invariants or Proving Their Absence,Shoham, Sharon
Boosting k-Induction with Continuously-Refined Invariants,Beyer, Dirk
Boosting k-Induction with Continuously-Refined Invariants,Dangl, Matthias
Boosting k-Induction with Continuously-Refined Invariants,Wendler, Philipp
Markov Chains and Unambiguous Buchi Automata,Baier, Christel
Markov Chains and Unambiguous Buchi Automata,Kiefer, Stefan
Markov Chains and Unambiguous Buchi Automata,Klein, Joachim
Markov Chains and Unambiguous Buchi Automata,"Kl{\""u}ppelholz", Sascha
Markov Chains and Unambiguous Buchi Automata,"M{\""u}ller", David
Markov Chains and Unambiguous Buchi Automata,Worrell, James
A Decision Procedure for Sets Binary Relations and Partial Functions,Cristi{\'a}, Maximiliano
A Decision Procedure for Sets Binary Relations and Partial Functions,Rossi, Gianfranco
Precise and Complete Propagation Based Local Search for Satisfiability Modulo Theories,Niemetz, Aina
Precise and Complete Propagation Based Local Search for Satisfiability Modulo Theories,Preiner, Mathias
Precise and Complete Propagation Based Local Search for Satisfiability Modulo Theories,Biere, Armin
String Analysis via Automata Manipulation with Logic Circuit Representation,Wang, Hung-En
String Analysis via Automata Manipulation with Logic Circuit Representation,Tsai, Tzung-Lin
String Analysis via Automata Manipulation with Logic Circuit Representation,Lin, Chun-Han
String Analysis via Automata Manipulation with Logic Circuit Representation,Yu, Fang
String Analysis via Automata Manipulation with Logic Circuit Representation,Jiang, Jie-Hong R
Rahft: A Tool for Verifying Horn Clauses Using Abstract Interpretation and Finite Tree Automata,Kafle, Bishoksan
Rahft: A Tool for Verifying Horn Clauses Using Abstract Interpretation and Finite Tree Automata,Gallagher, John P
Rahft: A Tool for Verifying Horn Clauses Using Abstract Interpretation and Finite Tree Automata,Morales, Jos{\'e} F
Proving Parameterized Systems Safe by Generalizing Clausal Proofs of Small Instances,Dooley, Michael
Proving Parameterized Systems Safe by Generalizing Clausal Proofs of Small Instances,Somenzi, Fabio
Automated Circular Assume-Guarantee Reasoning with N-way Decomposition and Alphabet Refinement,Elkader, Karam Abd
Automated Circular Assume-Guarantee Reasoning with N-way Decomposition and Alphabet Refinement,Grumberg, Orna
Automated Circular Assume-Guarantee Reasoning with N-way Decomposition and Alphabet Refinement,P{\u{a}}s{\u{a}}reanu, Corina S
Automated Circular Assume-Guarantee Reasoning with N-way Decomposition and Alphabet Refinement,Shoham, Sharon
Trigger Selection Strategies to Stabilize Program Verifiers,Leino, K Rustan M
Trigger Selection Strategies to Stabilize Program Verifiers,Pit-Claudel, Cl{\'e}ment
Satisfiability Modulo Heap-Based Programs,Le, Quang Loc
Satisfiability Modulo Heap-Based Programs,Sun, Jun
Satisfiability Modulo Heap-Based Programs,Chin, Wei-Ngan
Automatic Verification of Iterated Separating Conjunctions Using Symbolic Execution,"M{\""u}ller", Peter
Automatic Verification of Iterated Separating Conjunctions Using Symbolic Execution,Schwerhoff, Malte
Automatic Verification of Iterated Separating Conjunctions Using Symbolic Execution,Summers, Alexander J
From Shape Analysis to Termination Analysis in Linear Time,Manevich, Roman
From Shape Analysis to Termination Analysis in Linear Time,Dogadov, Boris
From Shape Analysis to Termination Analysis in Linear Time,Rinetzky, Noam
RV-Match: Practical Semantics-Based Program Analysis,Guth, Dwight
RV-Match: Practical Semantics-Based Program Analysis,Hathhorn, Chris
RV-Match: Practical Semantics-Based Program Analysis,Saxena, Manasvi
RV-Match: Practical Semantics-Based Program Analysis,Ro{\c{s}}u, Grigore
Symbolic Optimal Reachability in Weighted Timed Automata,Bouyer, Patricia
Symbolic Optimal Reachability in Weighted Timed Automata,Colange, Maximilien
Symbolic Optimal Reachability in Weighted Timed Automata,Markey, Nicolas
Model Checking at Scale: Automated Air Traffic Control Design Space Exploration,Gario, Marco
Model Checking at Scale: Automated Air Traffic Control Design Space Exploration,Cimatti, Alessandro
Model Checking at Scale: Automated Air Traffic Control Design Space Exploration,Mattarei, Cristian
Model Checking at Scale: Automated Air Traffic Control Design Space Exploration,Tonetta, Stefano
Model Checking at Scale: Automated Air Traffic Control Design Space Exploration,Rozier, Kristin Yvonne
A Practical Verification Framework for Preemptive OS Kernels,Xu, Fengwei
A Practical Verification Framework for Preemptive OS Kernels,Fu, Ming
A Practical Verification Framework for Preemptive OS Kernels,Feng, Xinyu
A Practical Verification Framework for Preemptive OS Kernels,Zhang, Xiaoran
A Practical Verification Framework for Preemptive OS Kernels,Zhang, Hui
A Practical Verification Framework for Preemptive OS Kernels,Li, Zhaohui
Probabilistic Automated Language Learning for Configuration Files,Santolucito, Mark
Probabilistic Automated Language Learning for Configuration Files,Zhai, Ennan
Probabilistic Automated Language Learning for Configuration Files,Piskac, Ruzica
Liveness of Randomised Parameterised Systems under Arbitrary Schedulers,Lin, Anthony W
Liveness of Randomised Parameterised Systems under Arbitrary Schedulers,"R{\""u}mmer", Philipp
Stateless Model Checking for POWER,Abdulla, Parosh Aziz
Stateless Model Checking for POWER,Atig, Mohamed Faouzi
Stateless Model Checking for POWER,Jonsson, Bengt
Stateless Model Checking for POWER,Leonardsson, Carl
Array Folds Logic,Daca, Przemys{\l}aw
Array Folds Logic,Henzinger, Thomas A
Array Folds Logic,Kupriyanov, Andrey
Limit-Deterministic Buchi Automata for Linear Temporal Logic,Sickert, Salomon
Limit-Deterministic Buchi Automata for Linear Temporal Logic,Esparza, Javier
Limit-Deterministic Buchi Automata for Linear Temporal Logic,Jaax, Stefan
Limit-Deterministic Buchi Automata for Linear Temporal Logic,K{\v{r}}et{\'\i}nsk{\`y}, Jan
Synthesis of Fault-Attack Countermeasures for Cryptographic Circuits,Eldib, Hassan
Synthesis of Fault-Attack Countermeasures for Cryptographic Circuits,Wu, Meng
Synthesis of Fault-Attack Countermeasures for Cryptographic Circuits,Wang, Chao
A SAT-Based Counterexample Guided Method for Unbounded Synthesis,Legg, Alexander
A SAT-Based Counterexample Guided Method for Unbounded Synthesis,Narodytska, Nina
A SAT-Based Counterexample Guided Method for Unbounded Synthesis,Ryzhyk, Leonid
Property Directed Equivalence via Abstract Simulation,Fedyukovich, Grigory
Property Directed Equivalence via Abstract Simulation,Gurfinkel, Arie
Property Directed Equivalence via Abstract Simulation,Sharygina, Natasha
BigraphER: Rewriting and Analysis Engine for Bigraphs,Sevegnani, Michele
BigraphER: Rewriting and Analysis Engine for Bigraphs,Calder, Muffy
Verification-Aided Debugging: An Interactive Web-Service for Exploring Error Witnesses,Beyer, Dirk
Verification-Aided Debugging: An Interactive Web-Service for Exploring Error Witnesses,Dangl, Matthias
The Kind 2 Model Checker,Champion, Adrien
The Kind 2 Model Checker,Mebsout, Alain
The Kind 2 Model Checker,Sticksel, Christoph
The Kind 2 Model Checker,Tinelli, Cesare
